company_id,name,jp_url,category,description,link,salary,logo,location,CEO
145,한국아이비엠테크니컬솔루션(유),https://www.jobplanet.co.kr/companies/88165/info/%ED%95%9C%EA%B5%AD%EC%95%84%EC%9D%B4%EB%B9%84%EC%97%A0%ED%85%8C%ED%81%AC%EB%8B%88%EC%BB%AC%EC%86%94%EB%A3%A8%EC%85%98?,IT/웹/통신,"한국아이비엠 테크니컬솔루션(유)는 1994년에 설립된 한국IBM의 자회사로서 IT인프라 전분야의 서비스를 수행하는 회사입니다. 주요 업무는 Unix서버, NT서버, 각종 Storage 제품 및 PC의 유지정비 서비스는 물론이고 IT Solution구축, IT운영 및 관리서비스, Outsourcing서비스 수행 등 IT 인프라 종합서비스 기업으로 성장을 거듭하고 있는 IT 서비스 전문기업입니다. 양질의 훈련을 통해 양성된 전문가의 성실성과 체계화 된 기술력 관리를 통해 고객의 가치 제고에 매진해 왔으며 최신기술 확보 및 활용에 노력을 경주하고 있습니다. 20년의 IT인프라 지원 경험과 축척 된 기술력을 바탕으로 급변하는 IT환경에 대처 해야 하는 시장의 요구에 부응하고 지속적으로 성장하기 위하여 비즈니스 영역을 확대하고 있습니다. IT 시장의 발전과 함께 해마다 양적, 질적인 성장을 지속하고 있는 한국아이비엠 테크니컬솔루션(유) 에서 IT서비스 분야의 리더로 중추적인 역할을 수행할 전문가들의 도전을 기다리고 있습니다.",www.ibm-korea-ts.co.kr,"3,909",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/88165/thumb_%ED%95%9C%EA%B5%AD%EC%95%84%EC%9D%B4%EB%B9%84%EC%97%A0%ED%85%8C%ED%81%AC%EB%8B%88%EC%BB%AC%EC%86%94%EB%A3%A8%EC%85%98_%EC%9C%A0_-%EC%99%84%EC%84%B1%EB%B3%B8.jpg,경기 성남시 중원구 양현로405번길 12 TLI 5층,나수근
146,케이원정보통신(주),https://www.jobplanet.co.kr/companies/53285/info/%EC%BC%80%EC%9D%B4%EC%9B%90%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0?,IT/웹/통신,-,www.k-won.co.kr,"2,918",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53285/thumb_53285.JPG,서울 금천구 가산동 327-24번지 대륭테크노타운1차 605호,김승일
147,(주)알티캐스트,https://www.jobplanet.co.kr/companies/66878/info/%EC%95%8C%ED%8B%B0%EC%BA%90%EC%8A%A4%ED%8A%B8?,IT/웹/통신,-,www.alticast.co.kr,"4,655",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/66878/thumb_66878.jpg,"서울 서초구 반포대로27길 16, 6층",서정규
148,(주)지씨케어,https://www.jobplanet.co.kr/companies/83345/info/%EC%A7%80%EC%94%A8%EC%BC%80%EC%96%B4?,IT/웹/통신,"""No.1 Digital Healthcare Platform""

대한민국 헬스케어 산업을 최선두에서 이끌어 온 GC케어,
출범 20주년을 맞아 그간의 축적된 데이터와 노하우를 바탕으로
'IT 건강 플랫폼 기업'으로 새롭게 도약하였습니다.

더 건강하고, 덜 아픈 생활습관을 만들어주는 앱 '어떠케어'를 최초로 출시하고
기업형 건강 관리 특화 서비스를 일반인도 이용할 수 있도록 확장해 나갑니다.

앞으로도 일상에서 더 쉽게, 자주 이용하는 나만의 헬스케어 서비스를
제공해나가겠습니다.


[GC케어의 성장, 변화, 도전]
2021 - 현재
IT플랫폼 기업을 향한 도약

2009 - 2019
디지털 헬스케어 영역의 확장

2003 - 2008
헬스케어 대표 기업으로 성장

[상품/서비스]
*종합건강관리앱
*건강검진중개
*웰니스 프로그램
*전문가 맞춤 케어
*온라인 커머스
*검진센터 경영 컨설팅

[공식블로그] GC케어가 어떤 조직인지 궁금하다면?
https://blog.naver.com/gchealthcareblog",https://www.gccare.net/,"5,748",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/83345/thumb_GC%EC%BC%80%EC%96%B4_%EB%94%94%EC%A7%80%ED%84%B8%EC%9A%A9.png,서울특별시 영등포구 여의대로 108 파크원타워 Ⅱ 32층,안효조
149,(주)코난테크놀로지,https://www.jobplanet.co.kr/companies/53074/info/%EC%BD%94%EB%82%9C%ED%85%8C%ED%81%AC%EB%86%80%EB%A1%9C%EC%A7%80?,IT/웹/통신,"""AI로 만들어가는 더 나은 세상""

1999년 설립 이후 ‘비정형 빅데이터 분석’ 원천기술을 다져온 코난테크놀로지는 “사람처럼 보고, 듣고, 이해하고, 말하는 AI기술”을 통해 고객의 디지털 비즈니스 성장을 이끌고 있습니다.

코난테크놀로지와 함께, AI가 만드는 새로운 내일을 경험해보세요.",www.konantech.com,"4,250",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53074/thumb_53074.png,"서울특별시 서초구 강남대로 327, 6,7,9층 (서초동, 대륭서초타워)",김영섬
150,(주)연합뉴스,https://www.jobplanet.co.kr/companies/87230/info/%EC%97%B0%ED%95%A9%EB%89%B4%EC%8A%A4?,IT/웹/통신,-,http://www.yonhapnews.co.kr/,"5,680",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/87230/thumb_87230.jpg,"서울시 종로구 율곡로2길 25 (수송동,연합뉴스빌딩)",성기홍
151,한국마이크로소프트(유),https://www.jobplanet.co.kr/companies/3627/info/%ED%95%9C%EA%B5%AD%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8?,IT/웹/통신,-,http://www.microsoft.com/korea,"8,378",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/3627/thumb_____________.png,"서울 종로구 종로1길 50, A동 12층 (중학동,케이트윈타워)",이지은
152,(주)엔디에스,https://www.jobplanet.co.kr/companies/64495/info/%EC%97%94%EB%94%94%EC%97%90%EC%8A%A4?,IT/웹/통신,"(주)엔디에스는 (주)농심홀딩스의 계열사로 소프트웨어 자문, 개발 및 공급 회사. 1993년 농심데이터시스템으로 설립되어 2000년 현재 상호로 변경됨. 주요 사업으로 하드웨어 및 소프트웨어의 개발 판매 및 임대, 정보처리 및 정보통신서비스, 정보처리통신, 전자응용기기의 제조 판매 및 임대, 정보처리기술에 관한 컨설팅 및 교육훈련 서비스 등을 운영함",http://nds.nongshim.co.kr,"4,817",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/64495/thumb________.png,서울 동작구 여의대방로 112,김중원
153,(주)컴파트너스,https://www.jobplanet.co.kr/companies/87371/info/%EC%BB%B4%ED%8C%8C%ED%8A%B8%EB%84%88%EC%8A%A4?,IT/웹/통신,"주식회사 컴파트너스는 대한민국 최고의 검색포털 네이버의 전자상거래 서비스를 이용하는
판매자와 광고 서비스를 이용하는 검색광고주를 지원하는 비지니스 파트너 입니다.
고객센터 및 서비스 운영관리 등의 업무를 전문적으로 수행하며, 사업주 여러분의 비지니스 성공을 돕고 있습니다.",www.cpartners-corp.com,"2,911",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/87371/thumb_87371.JPG,인천 부평구 경원대로 1373 북인천우체국 7층,"김성필, 김윤호"
154,(주)지어소프트,https://www.jobplanet.co.kr/companies/55407/info/%EC%A7%80%EC%96%B4%EC%86%8C%ED%94%84%ED%8A%B8?,IT/웹/통신,-,http://gaeasoft.co.kr,"3,896",https://jpassets.jobplanet.co.kr/assets/default_logo_share-12e4cb8f87fe87d4c2316feb4cb33f42d7f7584f2548350d6a42e47688a00bd0.png,서울 서초구 서초중앙로8길 117,김영준
155,가비아(주),https://www.jobplanet.co.kr/companies/86149/info/%EA%B0%80%EB%B9%84%EC%95%84?,IT/웹/통신,"가비아는 IT 환경을 필요로 하는 기업을 대상으로 클라우드, 그룹웨어, 보안, 도메인, 호스팅에 이르는 통합적인 인프라 서비스를 제공하는 IT 인프라 전문 기업입니다.

가비아는 고객에게 이로운 제품과 서비스를 제공하기 위해 수평적인 소통과 협업을 가장 중요한 가치로 둡니다. 이를 위해 사내 도서관(g혜의 숲)부터 프로젝트 팀즈(Teams), 닉네임 호칭제와 같은 제도로 구성원을 지원합니다.

가비아는 개인의 삶을 중요하게 생각합니다. 시차 출근제(8시, 9시, 10시), 금요일 휴무제(월 2회), 장기근속 포상 등의 복지 제도를 통해 유연한 근무 환경을 제공하고, 직원 개인의 삶을 지지합니다.",https://company.gabia.com,"4,852",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/86149/thumb_%ED%94%84%EB%A1%9C%ED%95%84%20%EC%82%AC%EC%A7%84.jpg,"경기 성남시 분당구 삼평동 670 유스페이스1 B동 4, 5층",김홍국
156,와디즈,https://www.jobplanet.co.kr/companies/313528/info/%EC%99%80%EB%94%94%EC%A6%88?,IT/웹/통신,"와디즈는 ‘올바른 생각이 신뢰를 바탕으로 성장하는 세상을 만든다’는 미션을 토대로 자금의 수요와 공급을 연결함으로써, 기업과 고객이 직접 만날 수 있는 라이프디자인 펀딩 플랫폼 기업입니다.

지난 2012년 5월 설립 이래, 현재까지 약 43,000건의 중개, 총 8,000억 원 규모의 펀딩을 성공시키며 국내 대표적인 D2C(Direct to customer) 플랫폼 기업으로 성장해왔습니다.
크라우드펀딩, 와디즈 스토어, 공간 와디즈, 투자서비스 등을 통해 메이커와 서포터를 연결하고 자금조달 기회를 제공하는 한편, 와디즈 파트너스를 통해 직접 투자 및 컨설팅을 진행하는 등 스타트업 종합지원 플랫폼으로서 기업의 시작과 성장을 종합적으로 지원하고 있습니다.

와디즈는 모두에게 최고는 아닐지라도 '누군가'에게는 최고의 회사이길 꿈꿉니다.
'우리는 누구나 도전할 수 있는 세상을 만듭니다.'라는 믿음으로 변화와 도전을 즐길 준비가 된 당신에게는 최고의 회사가 될 것이라 확신합니다.
와디즈가 하는 일에, 와디즈의 문화에, 와디즈인들의 이야기에 가슴이 뛴다면 지금 합류하세요!

Better Funding, Better Business, Better Life!",https://www.wadiz.kr,"4,125",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/313528/thumb_wa_appicon_s.png,"경기도 성남시 분당구 판교로 242 (삼평동) 판교디지털센터 A동 4,5층",최동철
157,다음커뮤니케이션(주),https://www.jobplanet.co.kr/companies/82715/info/%EB%8B%A4%EC%9D%8C%EC%BB%A4%EB%AE%A4%EB%8B%88%EC%BC%80%EC%9D%B4%EC%85%98?,IT/웹/통신,"카카오(주)와 합병하여 카카오(주)로 명칭변경.
(주)다음커뮤니케이션은 외부 환경 변화에 보다 적극적으로 대응하기 위하여 13년 부터 검색광고 플랫폼을 독자적으로 운영, 기존 오버추어와의 제휴로 노출했던 CPC 검색광고 스폰서링크’ 영역은 자체 광고상품인 프리미엄링크’로 운영. 디스플레이광고는 일명 배너광고라고 불리며 이 광고상품은 웹사이트 첫 화면이나 각 서비스섹션의 화면에 광고가 노출되는 상품으로 대형 광고주들이 주요 타깃이 될수 있음. 지도, TV팟, 마이피플 등 모바일 서비스 및 로컬 기반의 스카이뷰, 로드뷰, 스토어뷰, 그리고 DeNA와 제휴를 통해 국내 모바일 게임 플랫폼을 공동으로 오픈하는 등 신규 사업을 추진하고 있음.",http://www.daumcorp.com/,"4,985",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/82715/thumb_____2.JPG,제주특별자치도 제주시 첨단로 242,최세훈
158,(주)엠디에스테크,https://www.jobplanet.co.kr/companies/19441/info/%EC%97%A0%EB%94%94%EC%97%90%EC%8A%A4%ED%85%8C%ED%81%AC?,IT/웹/통신,"▶ 중소기업청 : 취업하고싶은 기업 선정
▶ 잡플래닛 : 평가 우수기업 선정

(주)MDS테크는 임베디드 소프트웨어의 품질과 고객의 개발 생산성 향상이라는 사명감을 갖고 고객가치실현을 위해 최선을 다해왔습니다. 고객 현장에서 문제를 함께 해결하고 고객과 함께 발전하는 것이야말로 진정한 보람이라는 단순한 진리를 실천하기 위해 전임직원이 노력해 왔으며, 대한민국을 대표하는 마켓리더로 자리잡게 되었습니다.

국내 임베디드 소프트웨어 NO. 1인 (주)MDS테크는 1994년 설립된 임베디드 소프트웨어 업체로서 자동차, 모바일, 국방/항공 등 다양한 산업분야에 솔루션을 공급하고 있습니다. 특히 자동차전장(전자제어) 분야에서 개발, AUTOSAR, 인포테인먼트 등 관련 솔루션 등을 공급하며 높은 경쟁력을 보유하고 있으며 안정적인 성장동력에 빅데이터 신규사업으로 진출하였습니다.

(주)MDS테크는 현재 국내 1위의 임베디드 솔루션 전문 업체로 안주하지 않고 임베디드 솔루션 글로벌 복합 기업을 넘어 중장기적으로는 글로벌 IT융합 기업을 목표로 변화와 혁신을 거듭하고 있는 시장 흐름에 신속하게 대응하도록 하겠습니다.",www.mdstech.co.kr,"4,797",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19441/thumb_CI%EC%88%98%EC%A0%95_%EC%84%B8%EB%A1%9C%ED%98%95_%ED%98%BC%EC%9A%A9_%EC%83%89%EC%83%81.png,"경기도 성남시 분당구 대왕판교로 644번길 49 DTC타워 9층 (구, 분당구 삼평동 676)","이창열, 이정승"
159,(주)웅진,https://www.jobplanet.co.kr/companies/61210/info/%EC%9B%85%EC%A7%84?,IT/웹/통신,"웅진은 사업지주회사입니다. 주력 부문인 IT서비스 사업은 모든 산업군의 다양한 형태의 기업들에 맞춤형 Total IT Service 제공을 목표로 최적화된 정보시스템의 구축 및 운영, 관리업무를 수행하고 있습니다. 특히 SAP ERP 및 각종 산업 솔루션에 대한 풍부한 이해와 경험을 바탕으로 기업의 디지털 전환을 성공적으로 이끌며 IT시스템 경량화와 클라우드 전환 전문 솔루션 업체로 확장해나가고 있습니다.
렌탈기업전문 솔루션 WRMS, 디지털 모빌리티 WDMS등 자체 개발한 솔루션을 통해 산업군 특화 영역에서의 전문성을 입증받고 있습니다.

웅진은 클라우드 전환의 강점이 있으며, 20년간 다양한 산업군의 IT컨설팅 성공경험을 바탕으로 모든 기업을 위한 Digital Exchange를 선도하는 기업으로 성장하고 있습니다.

[2022]
프랜차이즈산업의 IT활성화를 위한 한국프랜차이즈협회 MOU체결

[2021]
WRMS 클라우드 버전 런칭
BMW코리아 디지털모빌리티 DMS NEXT 사업 수주 (아시아 최초)

[2020]
Microsoft Azure 파트너쉽 체결
웅진원팩그룹웨어 K비대면 바우처 플랫폼 공급기업 선정
현대자동차그룹 ‘중국 커넥티드 프로젝트 완료’ 감사패 수여
AWS Migration Competency 자격 획득
Wijard for SAP S/4HANA 1909 공식 인증 취득

[2019]
스마트팩토리 어워드 ‘디지털마케팅 대상’ 수상
AWS SAP Competency 자격 획득
AWS 올해의 전문 파트너상 수상
AWS Korea Partner Award “APN Differentiation Partner” 수상
웅진 클라우드센터 웹페이지 개설
롯데정보통신 “롯데알미늄 차세대 ERP프로젝트” 감사패 수여
SAP 스마트팩토리/스마트물류 패키지 런칭
WRMS 렌탈 상품의 소모품 관리 방법 및 시스템 특허 취득 및 상표권 출원
웅진 렌탈관리솔루션 WRMS, 딜러영업관리솔루션 WDMS 본격 런칭

[2018]
IT SSC 창립 15주년
SAP Partner Award “Digital Marketing Award” 수상
SAP Partner Award “S/4HANA Award” 수상
국내 최대 AWS 이관 작업 성공 (웅진씽크빅)
AWS Advanced Partner 승급
CJ 대한통운 “해외경영관리시스템 구축 프로젝트” 감사패 수여
라인웍스 원팩그룹웨어 30,000 계정 돌파
SAP on NCP(네이버클라우드플랫폼) 전환 성공",www.woongjin.co.kr,"4,842",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/61210/thumb_wj_logo4.JPG,서울 중구 청계천로 24,이수영
160,인베니아(주),https://www.jobplanet.co.kr/companies/19595/info/%EC%9D%B8%EB%B2%A0%EB%8B%88%EC%95%84?,IT/웹/통신,"(회사소개) 2001년 창립한 코스닥 상장사로서, “(現)한국배구연맹 총재”이자 “LIG손해보험 회장”을 역임한 구자준 회장이 최대주주인 “범LG家 기업”입니다
(사업분야) 디스플레이(LCD/OLED) 핵심 전공정장비(Dry Etcher, OLED물류, 검사기) 제조사로서, 동탑산업훈장, 발명의 날 국무총리상, 7천만불 수출의 탑, 차세대 일류 상품 선정 등 업계 최고의 기술력을 인정받고 있으며, 해외시장 진출 및 신사업 확대까지 꾸준히 성장하고 있습니다
(직원복지) 직원을 위한 다양한 복지제도(중/석식 제공, 기숙사, 출퇴근 통근버스 등)와 헬스장(개인트레이너), 밴드공연장, 탁구장, 당구장, 농구장, 콘도, 마사지룸, 프로야구 관람권 등 여러 복지시설을 그룹사 수준으로 운영하고 있으며, 노동부 주관 “일터혁신 대상” , “여성고용우수기업선정” 및 “일가양득(Work &Life balance) 모범 기업”으로 선정되는 등 뛰어난 근무 환경을 자랑합니다.",http://www.inveniacorp.com,"4,731",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19595/thumb_INVENIA%20Moving%20Logo_Black-Orange.png,경기 성남시 중원구 갈마치로 214 (상대원동),구동범
161,(주)아사달,https://www.jobplanet.co.kr/companies/68399/info/%EC%95%84%EC%82%AC%EB%8B%AC?,IT/웹/통신,-,www.asadal.com,"3,955",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/68399/thumb_68399.png,"서울 금천구 가산디지털1로 168, A동 8층","서창녕, 심재춘"
162,대보정보통신(주),https://www.jobplanet.co.kr/companies/87795/info/%EB%8C%80%EB%B3%B4%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0?,IT/웹/통신,-,www.dbcs.co.kr,"4,132",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/87795/thumb_dbcs.jpg,"경기 용인시 기흥구 신구로12번길 17, 2층(구길동)",김상욱
163,(주)콤텍시스템,https://www.jobplanet.co.kr/companies/52521/info/%EC%BD%A4%ED%85%8D%EC%8B%9C%EC%8A%A4%ED%85%9C?,IT/웹/통신,"콤텍(COMTEC)은 검증된 ICT전문인력과 기술력을 바탕으로 IT컨설팅, IT인프라구축, 시스템 통합, IT아웃소싱, 클라우드, 솔루션 등을 통해 고객을 위한 최고의 서비스와 최적의 솔루션을 제공하는 종합ICT전문회사 입니다.",www.comtec.co.kr,"4,324",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/52521/thumb_comtec-LOGO_0_.gif,서울 영등포구 가마산로 343 (대림동),"권창완, 김완호"
164,(주)비트컴퓨터,https://www.jobplanet.co.kr/companies/74312/info/%EB%B9%84%ED%8A%B8%EC%BB%B4%ED%93%A8%ED%84%B0?,IT/웹/통신,"1983년 설립된 비트컴퓨터는 벤처기업 1호 기업이며 한국 최초의 SW 전문기업이자 의료정보 전문기업입니다.

설립 이래 의료정보SW 개발에 집중해 국내 의료정보 시장 점유율 1위 기업이며, 이를 바탕으로 의료 컨텐츠, 디지털 헬스케어 서비스, 클라우드 기반의 통합의료정보서비스 등의 공급을 통해 헬스케어 플랫폼 기업으로 성장하고 있습니다. 또 태국, 우크라이나, 카자흐스탄, 몽골, 캄보디아, 우즈베키스탄, 미국, 일본 등 13개국에 진출해 해외 시장 개척을 주도하고 있습니다.

비트컴퓨터는 투명한 기업경영과 나눔을 실천하는 윤리경영의 모범 사례로도 많이 알려져 있습니다. 비트교육센터를 통해 창의적인 SW개발자를 키워 30년간 SW산업 생태계에 기여하고 있으며, 조현정 회장의 사재를 출연해 만든 ‘조현정 재단’은 장학금과 학술비를 지원하며 희망사다리 역할에도 앞장서고 있습니다.

주요사업분야
1) 의료정보사업부문 : 병원, 의원, 약국, 보건소 등 의료기관의 통합의료정보서비스 제공
2) 디지털헬스케어사업부문 : 원격의료, 건강관리서비스 등 의료와 ICT기술의 융합서비스
3) 글로벌사업부문 : 위의 두 사업부문의 해외 수출
4) IT교육부문 : 상위 1% IT전문가를 양성하는 비트교육센터 운영",www.bit.kr,"5,044",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/74312/thumb_74312.png,"서울 서초구 서초대로74길 33 (서초동,비트빌)","조현정, 전진옥"
165,(주)디비아이엔씨,https://www.jobplanet.co.kr/companies/37923/info/%EB%94%94%EB%B9%84%EC%95%84%EC%9D%B4%EC%97%94%EC%94%A8?,IT/웹/통신,-,https://www.dbinc.co.kr/index.asp,"5,524",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/37923/thumb_37923.jpg,서울시 강남구 삼성로 96길 23,"문덕식, 강운식"
166,(주)이모션글로벌,https://www.jobplanet.co.kr/companies/59018/info/%EC%9D%B4%EB%AA%A8%EC%85%98%EA%B8%80%EB%A1%9C%EB%B2%8C?,IT/웹/통신,-,www.emotion.co.kr,"3,900",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/59018/thumb_KakaoTalk_20190805_152416653.png,"서울 강남구 언주로 637, 8층-9층","강승진, 최복규"
167,(주)조이시티,https://www.jobplanet.co.kr/companies/56008/info/%EC%A1%B0%EC%9D%B4%EC%8B%9C%ED%8B%B0?,IT/웹/통신,"1994년 창립된 조이시티는 플랫폼과 장르를 넘나드는 다변화된 포트폴리오를 구축하여
글로벌 게이머들에게 즐거움을 불어넣고 있습니다.
2004년 국내 최초의 온라인 스포츠 게임인 '프리스타일'을 시작으로 '프리스타일 2', '프리스타일풋볼Z'를
선보여 온라인 스포츠 게임을 업계의 메인 스트림으로 이끌었습니다.

2011년 국민 소셜 네트워크 게임 '룰더스카이'를 출시한데 이어 '건쉽배틀'과 '주사위의 신', '오션 앤 엠파이어' 등을 통해
모바일 게임 시장에서 각기 차별화된 장르로 경쟁력을 인정받았습니다.

동시에 멀티플랫폼으로 사업의 저변을 확장시켜 2016년 '건쉽배틀 2' 로 VR시장, '3on3 프리스타일'을 통해 콘솔시장에
성공적으로 진출했으며, 2017년 '캐리비안의 해적:전쟁의 물결', 2018년 '건쉽배틀:토탈워페어'를 글로벌 출시해 모바일
전쟁 시뮬레이션 장르에서 독보적인 전문성을 구축했습니다.

2020년 모바일 MMOPRG '블레스 모바일'출시를 통해 또다른 성장을 일궈낸 조이시티는 더 즐거운 세상을 향한 열정으로
멀티플랫폼, 멀티 장르를 아우르는 종합게임기업으로 나아가고 있습니다.",https://corp.joycity.com/,"4,621",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/56008/thumb________.png,경기도 성남시 분당구 분당로 55 분당퍼스트타워 10층,조성원
168,페이레터(주),https://www.jobplanet.co.kr/companies/5099/info/%ED%8E%98%EC%9D%B4%EB%A0%88%ED%84%B0?,IT/웹/통신,-,www.payletter.com,"4,190",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/5099/thumb______.png,서울 강남구 역삼로 223,이성우
169,현대엠엔소프트(주),https://www.jobplanet.co.kr/companies/1315/info/%ED%98%84%EB%8C%80%EC%97%A0%EC%97%94%EC%86%8C%ED%94%84%ED%8A%B8?,IT/웹/통신,"현대엠엔소프트는 자동차 문화를 선도하는 '차량 인포테인먼트 글로벌 리더'를 지향합니다.

현대엠엔소프트는 현대자동차그룹 내 내비게이션, 위치기반서비스(LBS) 등 분야의 차량 인포테인먼트 전문기업입니다. 1998년 창립 이래, 국내 최초로 지도변화 포맷을 개발하여 현대기아자동차에 탑재되는 순정 내비게이션 기술 100% 국산화를 바탕으로 국내는 물론 전세계 시장에 진출하고 있습니다.

또한, 대한민국 내비게이션 소프트웨어 베스트셀러 '지니(GINI)'와 '지니 넥스트(GINI Next)', 그리고 글로벌 내비게이션 소프트웨어 '스피드나비(SPEEDNAVI)', 스마트폰 내비게이션의 새로운 강자 '맵피(mappy)' 등을 선보이고 있습니다.

현대엠엔소프트는 독보적인 지리/위치 기술, 컨텐츠와 서비스, 차량 IT 소프트웨어와 솔루션 등 차량 IT 및 인포테인먼트 분야 글로벌 리더로서 보다 편리하고 편안한 미래 자동차 기술과 문화를 선도하는 기업이 되겠습니다.",www.hyundai-mnsoft.com,"5,235",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/1315/thumb_1315.png,서울 용산구 원효로4가 114-38번지 현대자동차(주) 원효로사옥,홍지수
170,(주)스마일게이트엔터테인먼트,https://www.jobplanet.co.kr/companies/70951/info/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%97%94%ED%84%B0%ED%85%8C%EC%9D%B8%EB%A8%BC%ED%8A%B8?,IT/웹/통신,"스마일게이트는 전세계 동시 접속자 수 600만 명 이상을 자랑하는 크로스파이어를 개발한 글로벌 게임회사입니다. 중국과 베트남, 북남미, 유럽 등 전세계 80개 국에서 크로스파이어를 서비스하고 있습니다.

스마일게이트는 크로스파이어를 통해 배운 축척된 게임 개발 역량과 서비스 노하우를 기반으로 FPS, MMORPG, 대전액션을 아우르는 다양한 장르의 온라인게임을 개발하고 있습니다.

또한 전세계 80개 국에 진출한 글로벌 경험을 바탕으로 도전적인 해외진출의 성공을 이뤄나가고 있으며 안정적으로 운영해 글로벌 게임회사로 자리매김하고 있습니다.

이 밖에도 상생과 협력을 통한 경쟁력 확보를 위해 잠재력을 갖고 있는 개발사에 투자, 지원하여 모두가 함께 성공하는 아름다운 비즈니스 구조를 만들고 있습니다. 이를 통해, 스마일게이트는 국내 최고, 세계 최고의 글로벌 회사로 도약하기 위한 역량을 갖추고 있습니다.

스마일게이트는 식지 않는 열정과 끈기, 노력을 통해 쉬지 않고 도전하고 있습니다. 더 많은 유저와 즐거움을 나누기 위한 게임 및 문화 콘텐츠를 제공하기 위해 비즈니스 파트너와 함께 성장해 나가겠습니다.",www.smilegate.com,"5,293",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/70951/thumb_70951.png,"경기 성남시 분당구 판교역로 220, 5층 (삼평동,쏠리드스페이스)","성준호, 장인아"
171,대우정보시스템(주),https://www.jobplanet.co.kr/companies/39530/info/%EB%8C%80%EC%9A%B0%EC%A0%95%EB%B3%B4%EC%8B%9C%EC%8A%A4%ED%85%9C?,IT/웹/통신,-,www.daewoobrenic.com,"4,100",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/39530/thumb___________.png,서울 종로구 청계천로 85 삼일빌딩,"김현철, 최영상"
172,틱톡,https://www.jobplanet.co.kr/companies/342151/info/%ED%8B%B1%ED%86%A1?,IT/웹/통신,"About TikTok
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy.
TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo.

Our Culture
At TikTok, it's your turn to make a change.

We enable every creator: we enable our users and employees to be creators, whether it’s through their videos or in their careers. We explore every possibility: we encourage curiosity and ask our team to search for inspiration in themselves and the world around them.

We connect every corner of the world: our app enables a global community and inspires interaction through connection.

Our Vision
TikTok is now available in over 150 markets, and in 75 languages. It is a place where everyone belongs - regardless of nationality, ethnicity, gender or socio-economic levels - and offers a vibrant buzzing atmosphere that celebrates trends and embraces diversity.

TikTok has become a marketplace for ideas around the globe, transcending boundaries to create a diverse hub of content.",careers.tiktok.com,"4,655",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/342151/thumb_%ED%8B%B1%ED%86%A1%20%EB%8C%80%ED%91%9C%20%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg,서울 강남구 영동대로 417 오토웨이타워,-
173,(주)유비케어,https://www.jobplanet.co.kr/companies/60033/info/%EC%9C%A0%EB%B9%84%EC%BC%80%EC%96%B4?,IT/웹/통신,-,www.ubcare.co.kr,"4,290",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/60033/thumb_60033.JPG,"서울 영등포구 여의대로 108, 30층,31층",이상경
174,엔에이치엔케이씨피(주),https://www.jobplanet.co.kr/companies/48785/info/%EC%97%94%EC%97%90%EC%9D%B4%EC%B9%98%EC%97%94%EC%BC%80%EC%9D%B4%EC%94%A8%ED%94%BC?,IT/웹/통신,-,www.kcp.co.kr,"4,261",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/48785/thumb_________.png,서울 구로구 디지털로26길 72,박준석
